"X","date","subj_id","content","response","Adj","Name","Unit","Pred","Repetition"
7248,1438196872,"subj36","item","0","Late","Elizabeth","9:27","notLate",2
7249,1438196872,"subj36","item","61","Late","Daniel","9:08","veryLate",2
7250,1438196872,"subj36","item","60","Late","Susan","8:57","early",2
7251,1438196872,"subj36","item","98","Late","Susan","9:48","late",2
7252,1438196872,"subj36","age","25","Late","questionnaire","questionnaire","questionnaire",1
7253,1438196872,"subj36","mturkid","A2GQLW59SKDSJ6","Late","questionnaire","questionnaire","questionnaire",2
7254,1438196872,"subj36","language","American English","Late","questionnaire","questionnaire","questionnaire",2
7255,1438196872,"subj36","device","A computer mouse","Late","questionnaire","questionnaire","questionnaire",2
7256,1438196872,"subj36","hand","right","Late","questionnaire","questionnaire","questionnaire",2
7257,1438196933,"subj37","item","21","Late","Christopher","9:02","veryLate",1
7258,1438196933,"subj37","item","100","Late","George","9:48","late",1
7259,1438196933,"subj37","item","0","Late","Patricia","8:39","late",1
7260,1438196933,"subj37","item","26","Late","Karen","9:27","notVeryLate",1
7261,1438196933,"subj37","item","100","Late","Elizabeth","8:57","notEarly",1
7262,1438196933,"subj37","item","0","Late","Nancy","9:36","early",1
7263,1438196933,"subj37","item","0","Late","Daniel","9:27","notLate",1
7264,1438196933,"subj37","item","0","Late","Donna","9:02","onTime",1
7265,1438196933,"subj37","item","0","Late","Barbara","9:36","notVeryLate",1
7266,1438196933,"subj37","item","100","Late","Donna","9:36","late",1
7267,1438196933,"subj37","item","81","Late","David","9:14","notEarly",1
7268,1438196933,"subj37","item","0","Late","Joseph","9:14","early",1
7269,1438196933,"subj37","item","0","Late","Nancy","9:08","notLate",1
7270,1438196933,"subj37","item","0","Late","Carol","9:08","onTime",1
7271,1438196933,"subj37","item","100","Late","Jennifer","8:54","onTime",1
7272,1438196933,"subj37","item","0","Late","Steven","8:39","veryLate",1
7273,1438196933,"subj37","item","0","Late","Joseph","8:48","veryLate",1
7274,1438196933,"subj37","item","0","Late","Charles","9:05","early",1
7275,1438196933,"subj37","item","60","Late","Jennifer","9:02","notEarly",1
7276,1438196933,"subj37","item","100","Late","Patricia","9:00","notLate",1
7277,1438196933,"subj37","item","100","Late","Jennifer","9:14","late",1
7278,1438196933,"subj37","item","100","Late","Helen","9:00","notEarly",1
7279,1438196933,"subj37","item","0","Late","Ruth","9:14","early",2
7280,1438196933,"subj37","item","64","Late","Susan","8:39","notVeryLate",1
7281,1438196933,"subj37","item","73","Late","William","9:05","notEarly",1
7282,1438196933,"subj37","item","0","Late","Ruth","9:21","onTime",1
7283,1438196933,"subj37","item","72","Late","Donald","8:57","early",1
7284,1438196933,"subj37","item","0","Late","Linda","8:57","veryLate",1
7285,1438196933,"subj37","item","100","Late","Paul","9:21","veryLate",1
7286,1438196933,"subj37","item","0","Late","Betty","9:48","notVeryLate",1
7287,1438196933,"subj37","item","0","Late","Robert","9:48","notVeryLate",2
7288,1438196933,"subj37","item","27","Late","George","9:05","onTime",1
7289,1438196933,"subj37","item","59","Late","Margaret","9:36","notEarly",1
7290,1438196933,"subj37","item","18","Late","Richard","9:00","early",1
7291,1438196933,"subj37","item","100","Late","Margaret","8:48","notLate",1
7292,1438196933,"subj37","item","0","Late","Barbara","9:14","notLate",1
7293,1438196933,"subj37","item","0","Late","Charles","9:21","onTime",2
7294,1438196933,"subj37","item","100","Late","William","9:27","veryLate",1
7295,1438196933,"subj37","item","34","Late","Donna","9:00","early",2
7296,1438196933,"subj37","item","100","Late","David","8:54","early",1
7297,1438196933,"subj37","item","100","Late","Richard","8:39","notLate",1
7298,1438196933,"subj37","item","100","Late","Maria","9:36","veryLate",1
7299,1438196933,"subj37","item","58","Late","Susan","9:21","notEarly",1
7300,1438196933,"subj37","item","21","Late","Barbara","9:02","veryLate",2
7301,1438196933,"subj37","item","0","Late","Lisa","8:54","veryLate",1
7302,1438196933,"subj37","item","59","Late","Paul","8:57","notEarly",2
7303,1438196933,"subj37","item","0","Late","Paul","9:48","notLate",1
7304,1438196933,"subj37","item","100","Late","Mark","9:14","late",2
7305,1438196933,"subj37","item","100","Late","Michael","9:08","late",1
7306,1438196933,"subj37","item","100","Late","Mark","9:02","notEarly",2
7307,1438196933,"subj37","item","100","Late","Michael","9:00","notEarly",2
7308,1438196933,"subj37","item","0","Late","Patricia","8:48","veryLate",2
7309,1438196933,"subj37","item","100","Late","Charles","8:54","notLate",1
7310,1438196933,"subj37","item","100","Late","Sandra","9:21","late",1
7311,1438196933,"subj37","item","100","Late","Helen","9:27","veryLate",2
7312,1438196933,"subj37","item","100","Late","William","8:39","early",1
7313,1438196933,"subj37","item","0","Late","John","8:39","notEarly",1
7314,1438196933,"subj37","item","61","Late","Susan","8:57","early",2
7315,1438196933,"subj37","item","0","Late","Linda","9:48","early",1
7316,1438196933,"subj37","item","0","Late","Christopher","9:48","early",2
7317,1438196933,"subj37","item","0","Late","Richard","9:08","onTime",2
7318,1438196933,"subj37","item","0","Late","Patricia","9:36","onTime",1
7319,1438196933,"subj37","item","100","Late","Helen","8:39","early",2
7320,1438196933,"subj37","item","0","Late","Thomas","9:27","early",1
7321,1438196933,"subj37","item","0","Late","Dorothy","8:39","veryLate",2
7322,1438196933,"subj37","item","0","Late","Dorothy","9:08","early",1
7323,1438196933,"subj37","item","61","Late","Patricia","9:08","notVeryLate",1
7324,1438196933,"subj37","item","0","Late","Daniel","9:36","notVeryLate",2
7325,1438196933,"subj37","item","100","Late","William","9:21","late",2
7326,1438196933,"subj37","item","100","Late","Helen","9:08","late",2
7327,1438196933,"subj37","item","0","Late","Lisa","9:02","notLate",1
7328,1438196933,"subj37","item","0","Late","Margaret","9:02","early",1
7329,1438196933,"subj37","item","0","Late","David","9:02","onTime",2
7330,1438196933,"subj37","item","100","Late","Donald","9:27","late",1
7331,1438196933,"subj37","item","100","Late","Maria","9:27","late",2
7332,1438196933,"subj37","item","66","Late","Donna","9:14","notEarly",2
7333,1438196933,"subj37","item","0","Late","Christopher","9:14","notLate",2
7334,1438196933,"subj37","item","68","Late","Kenneth","9:36","notEarly",2
7335,1438196933,"subj37","item","0","Late","Betty","9:36","notLate",1
7336,1438196933,"subj37","item","40","Late","Elizabeth","9:08","veryLate",1
7337,1438196933,"subj37","item","100","Late","William","8:57","onTime",1
7338,1438196933,"subj37","item","77","Late","Lisa","9:05","notVeryLate",1
7339,1438196933,"subj37","item","50","Late","George","8:54","notVeryLate",1
7340,1438196933,"subj37","item","83","Late","Thomas","9:08","notVeryLate",2
7341,1438196933,"subj37","item","0","Late","Nancy","9:00","veryLate",1
7342,1438196933,"subj37","item","0","Late","Thomas","8:39","late",2
7343,1438196933,"subj37","item","0","Late","Susan","9:05","onTime",2
7344,1438196933,"subj37","item","0","Late","Daniel","9:00","late",1
7345,1438196933,"subj37","item","67","Late","Kenneth","9:00","notVeryLate",1
7346,1438196933,"subj37","item","11","Late","Christopher","9:21","notVeryLate",1
7347,1438196933,"subj37","item","27","Late","Elizabeth","8:39","onTime",1
7348,1438196933,"subj37","item","0","Late","Lisa","9:21","early",1
7349,1438196933,"subj37","item","0","Late","Lisa","9:48","onTime",1
7350,1438196933,"subj37","item","0","Late","Robert","9:21","notLate",1
7351,1438196933,"subj37","item","100","Late","Steven","9:05","notVeryLate",2
7352,1438196933,"subj37","item","30","Late","Robert","9:05","veryLate",1
7353,1438196933,"subj37","item","0","Late","Dorothy","9:27","onTime",1
7354,1438196933,"subj37","item","100","Late","Donald","9:00","onTime",1
7355,1438196933,"subj37","item","0","Late","James","9:36","early",2
7356,1438196933,"subj37","item","0","Late","Jennifer","9:48","notLate",2
7357,1438196933,"subj37","item","0","Late","Karen","9:21","notLate",2
7358,1438196933,"subj37","item","100","Late","Paul","9:05","late",1
7359,1438196933,"subj37","item","65","Late","Charles","9:48","notEarly",1
7360,1438196933,"subj37","item","0","Late","James","9:48","onTime",2
7361,1438196933,"subj37","item","32","Late","James","9:14","notVeryLate",1
7362,1438196933,"subj37","item","0","Late","Steven","9:27","onTime",2
7363,1438196933,"subj37","item","100","Late","Susan","9:48","late",2
7364,1438196933,"subj37","item","78","Late","Jennifer","9:21","veryLate",2
7365,1438196933,"subj37","item","100","Late","David","9:36","late",2
7366,1438196933,"subj37","item","100","Late","Ruth","8:54","notLate",2
7367,1438196933,"subj37","item","82","Late","Mark","8:48","early",1
7368,1438196933,"subj37","item","84","Late","Maria","8:48","early",2
7369,1438196933,"subj37","item","0","Late","George","9:02","early",2
7370,1438196933,"subj37","item","100","Late","Sandra","8:57","onTime",2
7371,1438196933,"subj37","item","58","Late","Betty","9:14","veryLate",1
7372,1438196933,"subj37","item","100","Late","Steven","8:57","notLate",1
7373,1438196933,"subj37","item","27","Late","Daniel","9:08","veryLate",2
7374,1438196933,"subj37","item","78","Late","Carol","9:27","notEarly",1
7375,1438196933,"subj37","item","25","Late","Karen","9:05","veryLate",2
7376,1438196933,"subj37","item","1","Late","Daniel","8:48","notEarly",1
7377,1438196933,"subj37","item","12","Late","Robert","8:54","notEarly",1
7378,1438196933,"subj37","item","64","Late","Margaret","8:54","notVeryLate",2
7379,1438196933,"subj37","item","0","Late","John","8:57","late",1
7380,1438196933,"subj37","item","100","Late","Joseph","9:02","notVeryLate",1
7381,1438196933,"subj37","item","100","Late","Mark","9:36","veryLate",2
7382,1438196933,"subj37","item","0","Late","Karen","8:39","notEarly",2
7383,1438196933,"subj37","item","27","Late","Linda","9:21","notVeryLate",2
7384,1438196933,"subj37","item","0","Late","James","8:54","veryLate",2
7385,1438196933,"subj37","item","0","Late","Thomas","8:57","veryLate",2
7386,1438196933,"subj37","item","66","Late","Michael","9:14","veryLate",2
7387,1438196933,"subj37","item","76","Late","Donna","8:48","notVeryLate",1
7388,1438196933,"subj37","item","0","Late","Elizabeth","9:27","notLate",2
7389,1438196933,"subj37","item","0","Late","Kenneth","9:08","early",2
7390,1438196933,"subj37","item","21","Late","Betty","8:54","notEarly",2
7391,1438196933,"subj37","item","0","Late","Linda","8:54","late",1
7392,1438196933,"subj37","item","100","Late","Donald","9:08","notEarly",1
7393,1438196933,"subj37","item","97","Late","Joseph","9:00","notLate",2
7394,1438196933,"subj37","item","76","Late","Helen","8:48","onTime",1
7395,1438196933,"subj37","item","0","Late","Patricia","9:27","early",2
7396,1438196933,"subj37","item","0","Late","Kenneth","9:14","onTime",1
7397,1438196933,"subj37","item","100","Late","Robert","9:02","late",1
7398,1438196933,"subj37","item","85","Late","Charles","8:57","notVeryLate",1
7399,1438196933,"subj37","item","0","Late","Margaret","9:14","onTime",2
7400,1438196933,"subj37","item","100","Late","Carol","8:39","notLate",2
7401,1438196933,"subj37","item","27","Late","Barbara","8:48","notEarly",2
7402,1438196933,"subj37","item","65","Late","Paul","8:39","onTime",2
7403,1438196933,"subj37","item","73","Late","Carol","8:57","notVeryLate",2
7404,1438196933,"subj37","item","83","Late","Sandra","9:05","notEarly",2
7405,1438196933,"subj37","item","85","Late","Michael","8:48","onTime",2
7406,1438196933,"subj37","item","100","Late","Kenneth","8:48","notLate",2
7407,1438196933,"subj37","item","0","Late","John","9:27","notVeryLate",2
7408,1438196933,"subj37","item","0","Late","Karen","8:57","late",2
7409,1438196933,"subj37","item","10","Late","Barbara","9:00","late",2
7410,1438196933,"subj37","item","0","Late","James","9:02","notLate",2
7411,1438196933,"subj37","item","0","Late","Carol","9:05","early",2
7412,1438196933,"subj37","item","0","Late","John","9:08","notLate",2
7413,1438196933,"subj37","item","0","Late","Joseph","9:36","onTime",2
7414,1438196933,"subj37","item","0","Late","Linda","9:05","notLate",1
7415,1438196933,"subj37","item","100","Late","Ruth","9:02","notVeryLate",2
7416,1438196933,"subj37","item","79","Late","Ruth","9:48","notEarly",2
7417,1438196933,"subj37","item","0","Late","James","8:48","late",1
7418,1438196933,"subj37","item","0","Late","John","9:00","veryLate",2
7419,1438196933,"subj37","item","73","Late","Maria","9:08","notEarly",2
7420,1438196933,"subj37","item","100","Late","Betty","9:02","late",2
7421,1438196933,"subj37","item","0","Late","Steven","9:21","early",2
7422,1438196933,"subj37","item","67","Late","Richard","8:48","notVeryLate",2
7423,1438196933,"subj37","item","0","Late","Thomas","9:05","notLate",2
7424,1438196933,"subj37","item","71","Late","George","9:21","notEarly",2
7425,1438196933,"subj37","item","95","Late","Dorothy","8:57","notLate",2
7426,1438196933,"subj37","item","100","Late","David","9:48","veryLate",1
7427,1438196933,"subj37","item","100","Late","Maria","9:00","onTime",2
7428,1438196933,"subj37","item","0","Late","Christopher","8:54","late",2
7429,1438196933,"subj37","item","66","Late","Sandra","8:54","early",2
7430,1438196933,"subj37","item","0","Late","Michael","9:36","notLate",2
7431,1438196933,"subj37","item","100","Late","Elizabeth","9:08","late",2
7432,1438196933,"subj37","item","60","Late","Nancy","9:14","notVeryLate",2
7433,1438196933,"subj37","item","77","Late","Donald","8:39","notVeryLate",2
7434,1438196933,"subj37","item","0","Late","Nancy","8:48","late",2
7435,1438196933,"subj37","item","100","Late","Sandra","9:48","veryLate",2
7436,1438196933,"subj37","item","75","Late","Dorothy","9:00","notVeryLate",2
7437,1438196933,"subj37","item","68","Late","Richard","9:27","notEarly",2
7438,1438196933,"subj37","item","79","Late","Mark","8:54","onTime",2
7439,1438196933,"subj37","age","28","Late","questionnaire","questionnaire","questionnaire",1
7440,1438196933,"subj37","mturkid","A2HSCKH5NKN5LP","Late","questionnaire","questionnaire","questionnaire",2
7441,1438196933,"subj37","language","American English","Late","questionnaire","questionnaire","questionnaire",2
7442,1438196933,"subj37","device","A computer mouse","Late","questionnaire","questionnaire","questionnaire",2
7443,1438196933,"subj37","hand","right","Late","questionnaire","questionnaire","questionnaire",2
7444,1438196934,"subj38","item","100","Late","Patricia","9:00","notLate",1
7445,1438196934,"subj38","item","22","Late","Susan","9:05","onTime",1
7446,1438196934,"subj38","item","83","Late","Helen","9:08","late",1
7447,1438196934,"subj38","item","0","Late","Robert","8:54","notEarly",1
7448,1438196934,"subj38","item","0","Late","Steven","8:39","veryLate",1
7449,1438196934,"subj38","item","80","Late","David","9:02","onTime",1
7450,1438196934,"subj38","item","0","Late","Patricia","8:48","veryLate",1
7451,1438196934,"subj38","item","0","Late","John","8:39","notEarly",1
7452,1438196934,"subj38","item","100","Late","Kenneth","9:36","notEarly",1
7453,1438196934,"subj38","item","100","Late","Helen","8:39","early",1
7454,1438196934,"subj38","item","0","Late","Donna","9:36","late",1
7455,1438196934,"subj38","item","0","Late","Donna","9:00","early",1
7456,1438196934,"subj38","item","11","Late","Barbara","9:02","veryLate",1
7457,1438196934,"subj38","item","0","Late","Joseph","9:36","onTime",1
7458,1438196934,"subj38","item","0","Late","Ruth","9:21","onTime",1
7459,1438196934,"subj38","item","100","Late","Maria","9:00","onTime",1
7460,1438196934,"subj38","item","0","Late","Steven","9:27","onTime",1
7461,1438196934,"subj38","item","81","Late","Elizabeth","8:39","onTime",1
7462,1438196934,"subj38","item","100","Late","George","9:48","late",1
7463,1438196934,"subj38","item","24","Late","Linda","9:21","notVeryLate",1
7464,1438196934,"subj38","item","0","Late","James","9:48","onTime",1
7465,1438196934,"subj38","item","20","Late","John","9:27","notVeryLate",1
7466,1438196934,"subj38","item","100","Late","Lisa","9:05","notVeryLate",1
7467,1438196934,"subj38","item","0","Late","Linda","9:48","early",1
7468,1438196934,"subj38","item","0","Late","Paul","8:57","notEarly",1
7469,1438196934,"subj38","item","22","Late","Karen","9:05","veryLate",1
7470,1438196934,"subj38","item","0","Late","Charles","9:05","early",1
7471,1438196934,"subj38","item","100","Late","Ruth","9:02","notVeryLate",1
7472,1438196934,"subj38","item","73","Late","Paul","8:39","onTime",2
7473,1438196934,"subj38","item","0","Late","John","8:57","late",1
7474,1438196934,"subj38","item","100","Late","Ruth","8:54","notLate",1
7475,1438196934,"subj38","item","0","Late","Nancy","9:00","veryLate",1
7476,1438196934,"subj38","item","62","Late","Nancy","9:14","notVeryLate",1
7477,1438196934,"subj38","item","100","Late","Margaret","9:36","notEarly",2
7478,1438196934,"subj38","item","40","Late","James","9:02","notLate",1
7479,1438196934,"subj38","item","19","Late","Margaret","9:14","onTime",1
7480,1438196934,"subj38","item","17","Late","Christopher","9:21","notVeryLate",2
7481,1438196934,"subj38","item","8","Late","George","8:54","notVeryLate",1
7482,1438196934,"subj38","item","0","Late","Linda","8:57","veryLate",1
7483,1438196934,"subj38","item","35","Late","Nancy","9:08","notLate",1
7484,1438196934,"subj38","item","75","Late","Mark","9:14","late",1
7485,1438196934,"subj38","item","0","Late","Patricia","8:39","late",1
7486,1438196934,"subj38","item","100","Late","Carol","9:27","notEarly",1
7487,1438196934,"subj38","item","75","Late","Michael","9:08","late",2
7488,1438196934,"subj38","item","80","Late","Susan","8:57","early",1
7489,1438196934,"subj38","item","4","Late","Linda","8:54","late",1
7490,1438196934,"subj38","item","0","Late","Christopher","9:48","early",2
7491,1438196934,"subj38","item","24","Late","Donna","8:48","notVeryLate",1
7492,1438196934,"subj38","item","23","Late","Richard","8:48","notVeryLate",2
7493,1438196934,"subj38","item","39","Late","Lisa","9:02","notLate",2
7494,1438196934,"subj38","item","100","Late","George","9:21","notEarly",1
7495,1438196934,"subj38","item","1","Late","Barbara","9:00","late",1
7496,1438196934,"subj38","item","0","Late","Daniel","8:48","notEarly",1
7497,1438196934,"subj38","item","0","Late","Carol","9:05","early",2
7498,1438196934,"subj38","item","0","Late","Nancy","9:36","early",1
7499,1438196934,"subj38","item","100","Late","Michael","9:00","notEarly",1
7500,1438196934,"subj38","item","0","Late","Jennifer","9:48","notLate",1
7501,1438196934,"subj38","item","100","Late","Joseph","9:00","notLate",2
7502,1438196934,"subj38","item","0","Late","Christopher","8:54","late",2
7503,1438196934,"subj38","item","74","Late","Michael","8:48","onTime",1
7504,1438196934,"subj38","item","83","Late","William","9:27","veryLate",1
7505,1438196934,"subj38","item","0","Late","Patricia","9:27","early",1
7506,1438196934,"subj38","item","33","Late","Robert","9:05","veryLate",2
7507,1438196934,"subj38","item","0","Late","Thomas","8:57","veryLate",2
7508,1438196934,"subj38","item","100","Late","William","8:39","early",2
7509,1438196934,"subj38","item","100","Late","Richard","9:27","notEarly",2
7510,1438196934,"subj38","item","70","Late","Michael","9:14","veryLate",1
7511,1438196934,"subj38","item","82","Late","Helen","9:27","veryLate",2
7512,1438196934,"subj38","item","100","Late","Donald","9:27","late",1
7513,1438196934,"subj38","item","0","Late","Joseph","8:48","veryLate",2
7514,1438196934,"subj38","item","30","Late","John","9:08","notLate",2
7515,1438196934,"subj38","item","100","Late","Charles","8:54","notLate",2
7516,1438196934,"subj38","item","13","Late","Karen","9:27","notVeryLate",2
7517,1438196934,"subj38","item","100","Late","Richard","8:39","notLate",1
7518,1438196934,"subj38","item","100","Late","Carol","8:39","notLate",2
7519,1438196934,"subj38","item","100","Late","William","9:05","notEarly",1
7520,1438196934,"subj38","item","100","Late","David","8:54","early",1
7521,1438196934,"subj38","item","0","Late","Christopher","9:14","notLate",1
7522,1438196934,"subj38","item","21","Late","Margaret","8:54","notVeryLate",2
7523,1438196934,"subj38","item","84","Late","Steven","9:05","notVeryLate",2
7524,1438196934,"subj38","item","0","Late","Richard","9:00","early",2
7525,1438196934,"subj38","item","81","Late","Robert","9:02","late",1
7526,1438196934,"subj38","item","3","Late","Elizabeth","9:27","notLate",1
7527,1438196934,"subj38","item","78","Late","Donald","8:57","early",2
7528,1438196934,"subj38","item","0","Late","Thomas","9:27","early",2
7529,1438196934,"subj38","item","100","Late","Mark","8:48","early",1
7530,1438196934,"subj38","item","100","Late","Steven","8:57","notLate",1
7531,1438196934,"subj38","item","33","Late","James","9:14","notVeryLate",2
7532,1438196934,"subj38","item","0","Late","Nancy","8:48","late",1
7533,1438196934,"subj38","item","75","Late","Elizabeth","9:08","late",2
7534,1438196934,"subj38","item","0","Late","Michael","9:36","notLate",1
7535,1438196934,"subj38","item","0","Late","Elizabeth","8:57","notEarly",2
7536,1438196934,"subj38","item","63","Late","Donna","9:02","onTime",2
7537,1438196934,"subj38","item","0","Late","Karen","9:21","notLate",1
7538,1438196934,"subj38","item","0","Late","Dorothy","9:08","early",1
7539,1438196934,"subj38","item","100","Late","Jennifer","9:02","notEarly",1
7540,1438196934,"subj38","item","22","Late","Kenneth","9:14","onTime",2
7541,1438196934,"subj38","item","21","Late","Thomas","9:05","notLate",1
7542,1438196934,"subj38","item","100","Late","Mark","9:02","notEarly",2
7543,1438196934,"subj38","item","32","Late","Daniel","9:08","veryLate",1
7544,1438196934,"subj38","item","100","Late","Joseph","9:02","notVeryLate",2
7545,1438196934,"subj38","item","100","Late","Maria","9:27","late",2
7546,1438196934,"subj38","item","100","Late","Donald","9:08","notEarly",1
7547,1438196934,"subj38","item","0","Late","Lisa","9:48","onTime",2
7548,1438196934,"subj38","item","100","Late","Maria","9:36","veryLate",1
7549,1438196934,"subj38","item","31","Late","Kenneth","9:00","notVeryLate",1
7550,1438196934,"subj38","item","35","Late","Elizabeth","9:08","veryLate",2
7551,1438196934,"subj38","item","0","Late","Barbara","9:36","notVeryLate",1
7552,1438196934,"subj38","item","88","Late","Jennifer","9:21","veryLate",1
7553,1438196934,"subj38","item","35","Late","Carol","8:57","notVeryLate",1
7554,1438196934,"subj38","item","100","Late","Kenneth","8:48","notLate",1
7555,1438196934,"subj38","item","0","Late","Paul","9:48","notLate",2
7556,1438196934,"subj38","item","0","Late","Betty","8:54","notEarly",2
7557,1438196934,"subj38","item","0","Late","Robert","9:48","notVeryLate",1
7558,1438196934,"subj38","item","82","Late","Paul","9:05","late",1
7559,1438196934,"subj38","item","0","Late","James","8:48","late",2
7560,1438196934,"subj38","item","0","Late","Thomas","8:39","late",2
7561,1438196934,"subj38","item","100","Late","Jennifer","8:54","onTime",1
7562,1438196934,"subj38","item","0","Late","Robert","9:21","notLate",2
7563,1438196934,"subj38","item","0","Late","Kenneth","9:08","early",2
7564,1438196934,"subj38","item","0","Late","Patricia","9:36","onTime",2
7565,1438196934,"subj38","item","100","Late","David","9:36","late",2
7566,1438196934,"subj38","item","0","Late","Daniel","9:00","late",2
7567,1438196934,"subj38","item","100","Late","David","9:14","notEarly",1
7568,1438196934,"subj38","item","100","Late","Donna","9:14","notEarly",2
7569,1438196934,"subj38","item","0","Late","Dorothy","8:39","veryLate",2
7570,1438196934,"subj38","item","64","Late","Betty","9:02","late",2
7571,1438196934,"subj38","item","0","Late","Steven","9:21","early",1
7572,1438196934,"subj38","item","0","Late","Daniel","9:36","notVeryLate",2
7573,1438196934,"subj38","item","100","Late","William","8:57","onTime",1
7574,1438196934,"subj38","item","100","Late","Ruth","9:48","notEarly",1
7575,1438196934,"subj38","item","0","Late","Charles","9:21","onTime",2
7576,1438196934,"subj38","item","88","Late","Dorothy","9:00","notVeryLate",2
7577,1438196934,"subj38","item","100","Late","Dorothy","8:57","notLate",2
7578,1438196934,"subj38","item","42","Late","Linda","9:05","notLate",2
7579,1438196934,"subj38","item","97","Late","Paul","9:21","veryLate",2
7580,1438196934,"subj38","item","72","Late","George","9:05","onTime",2
7581,1438196934,"subj38","item","99","Late","Charles","9:48","notEarly",2
7582,1438196934,"subj38","item","100","Late","Maria","8:48","early",2
7583,1438196934,"subj38","item","100","Late","Susan","9:21","notEarly",2
7584,1438196934,"subj38","item","0","Late","Karen","8:57","late",2
7585,1438196934,"subj38","item","0","Late","Lisa","8:54","veryLate",1
7586,1438196934,"subj38","item","73","Late","Thomas","9:08","notVeryLate",1
7587,1438196934,"subj38","item","0","Late","Richard","9:08","onTime",1
7588,1438196934,"subj38","item","100","Late","David","9:48","veryLate",1
7589,1438196934,"subj38","item","0","Late","Betty","9:36","notLate",2
7590,1438196934,"subj38","item","100","Late","Sandra","9:05","notEarly",2
7591,1438196934,"subj38","item","100","Late","Sandra","8:54","early",2
7592,1438196934,"subj38","item","100","Late","Sandra","8:57","onTime",2
7593,1438196934,"subj38","item","82","Late","Patricia","9:08","notVeryLate",2
7594,1438196934,"subj38","item","27","Late","Susan","8:39","notVeryLate",1
7595,1438196934,"subj38","item","100","Late","Maria","9:08","notEarly",2
7596,1438196934,"subj38","item","0","Late","Barbara","9:14","notLate",2
7597,1438196934,"subj38","item","0","Late","Barbara","8:48","notEarly",2
7598,1438196934,"subj38","item","100","Late","Helen","8:48","onTime",2
7599,1438196934,"subj38","item","0","Late","Ruth","9:14","early",1
7600,1438196934,"subj38","item","16","Late","Carol","9:08","onTime",2
7601,1438196934,"subj38","item","99","Late","Sandra","9:48","veryLate",2
7602,1438196934,"subj38","item","67","Late","Charles","8:57","notVeryLate",2
7603,1438196934,"subj38","item","0","Late","Daniel","9:27","notLate",2
7604,1438196934,"subj38","item","0","Late","Lisa","9:21","early",2
7605,1438196934,"subj38","item","100","Late","Donald","8:39","notVeryLate",2
7606,1438196934,"subj38","item","0","Late","Betty","9:48","notVeryLate",2
7607,1438196934,"subj38","item","3","Late","Dorothy","9:27","onTime",2
7608,1438196934,"subj38","item","0","Late","James","8:54","veryLate",2
7609,1438196934,"subj38","item","100","Late","William","9:21","late",1
7610,1438196934,"subj38","item","100","Late","Helen","9:00","notEarly",2
7611,1438196934,"subj38","item","0","Late","James","9:36","early",2
7612,1438196934,"subj38","item","1","Late","Joseph","9:14","early",2
7613,1438196934,"subj38","item","100","Late","Margaret","8:48","notLate",2
7614,1438196934,"subj38","item","100","Late","Mark","8:54","onTime",2
7615,1438196934,"subj38","item","81","Late","Betty","9:14","veryLate",2
7616,1438196934,"subj38","item","0","Late","Margaret","9:02","early",1
7617,1438196934,"subj38","item","100","Late","Jennifer","9:14","late",2
7618,1438196934,"subj38","item","100","Late","Donald","9:00","onTime",2
7619,1438196934,"subj38","item","100","Late","Mark","9:36","veryLate",2
7620,1438196934,"subj38","item","0","Late","Karen","8:39","notEarly",2
7621,1438196934,"subj38","item","0","Late","George","9:02","early",2
7622,1438196934,"subj38","item","0","Late","John","9:00","veryLate",2
7623,1438196934,"subj38","item","0","Late","Christopher","9:02","veryLate",2
7624,1438196934,"subj38","item","100","Late","Sandra","9:21","late",2
7625,1438196934,"subj38","item","100","Late","Susan","9:48","late",2
7626,1438196934,"subj38","age","21","Late","questionnaire","questionnaire","questionnaire",1
7627,1438196934,"subj38","mturkid","A224B7BAQ0MZSN","Late","questionnaire","questionnaire","questionnaire",2
7628,1438196934,"subj38","language","American English","Late","questionnaire","questionnaire","questionnaire",2
7629,1438196934,"subj38","device","A computer mouse","Late","questionnaire","questionnaire","questionnaire",2
7630,1438196934,"subj38","hand","right","Late","questionnaire","questionnaire","questionnaire",2
7631,1438196973,"subj39","item","77","Late","Susan","9:48","late",1
7632,1438196973,"subj39","item","75","Late","Margaret","8:54","notVeryLate",1
7633,1438196973,"subj39","item","99","Late","Richard","8:39","notLate",1
7634,1438196973,"subj39","item","11","Late","Ruth","9:21","onTime",1
7635,1438196973,"subj39","item","76","Late","Sandra","9:48","veryLate",1
7636,1438196973,"subj39","item","60","Late","Helen","9:08","late",1
7637,1438196973,"subj39","item","72","Late","Mark","9:36","veryLate",1
7638,1438196973,"subj39","item","100","Late","Patricia","9:00","notLate",1
7639,1438196973,"subj39","item","56","Late","Patricia","9:08","notVeryLate",1
7640,1438196973,"subj39","item","80","Late","Susan","8:57","early",1
7641,1438196973,"subj39","item","52","Late","Kenneth","9:00","notVeryLate",1
7642,1438196973,"subj39","item","77","Late","Maria","8:48","early",1
7643,1438196973,"subj39","item","1","Late","Lisa","8:54","veryLate",1
7644,1438196973,"subj39","item","59","Late","Charles","8:57","notVeryLate",1
7645,1438196973,"subj39","item","0","Late","Robert","9:48","notVeryLate",1
7646,1438196973,"subj39","item","72","Late","Richard","8:48","notVeryLate",1
7647,1438196973,"subj39","item","37","Late","John","9:27","notVeryLate",1
7648,1438196973,"subj39","item","100","Late","Donald","9:00","onTime",1
